name,phone,segment,city,rating,reviews,address,website
Crack Psycho Institue,918826901833,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.9,334,"8, Bhandari house, B 7, Delhi-09, near Parking plot, Mukherjee Nagar, Delhi, 110033",http://www.crackpsycho.com/
Dikshant IAS - Best IAS Coaching in Delhi | Top UPSC Coaching Institute in Delhi | IAS coaching Classes,919312511015,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.5,236,"Ground Floor, 289, Johar, near Dussehra Ground, Dhaka Village, Mukherjee Nagar, Delhi, 110009",https://www.dikshantias.com/
"Bpsc Academy | Best BPSC Coaching In Mukherjee Nagar, Delhi",918447039179,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.8,238,"B-10, 2nd Floor, Commercial Complex, opposite Meerut Sweets, near Police Booth, Mukherjee Nagar, New Delhi, Delhi, 110033",https://www.bpscacademy.com/
THE CORE IAS,918800141518,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.8,180,"629, Banda Bahadur Marg, Mukherjee Nagar, New delhi, Delhi, 110033",https://thecoreias.com/
Learning Power (Shastri Nagar),919810236481,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.7,199,"3rd Floor, Metro Station, E/2-259, near Shastri Nagar, Block E2, Shastri Nagar, New Delhi, Delhi, 110052",https://www.learningpower.in/
EFFORT IAS Private Limited || IAS Coaching in Mukharjee Nagar || Best IAS Coaching in Mukharjee Nagar,919667848422,SSC/Bank/Rail,Delhi Mukherjee Nagar,5,16,"705, Batra Cinema, near Police chowki, Mukherjee Nagar, New Delhi, Delhi, 110033",http://www.effortias.com/
"Learning Power (GTB Nagar, Mukherjee Nagar )",918010901895,SSC/Bank/Rail,Delhi Mukherjee Nagar,5,7,"Gate No. 1, Hari Mandir, near GTB nagar metro station, Outram Lines, GTB Nagar, New Delhi, Delhi, 110033",https://www.learningpower.in/
Coaching For Competition,917827780209,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.9,326,"block west, near Patel Park, Block 22, West Patel Nagar, Patel Nagar, New Delhi, Delhi, 110008",
"B.Ed College Haryana Gurgaon, B.Ed from Govt. Collage, Admission in B.ed Mukherjee Nagar",919818880507,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.3,77,"71, Second Floor, Main Road,, Kingsway Camp, Outram Lines, GTB Nagar, New Delhi, Delhi, 110033",http://krishnainstitute.co.in/b-ed-institute-delhi.html
Vedanta IAS Academy Mukherjee Nagar,919911753333,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.7,27,"Batra Cinema, P668+P2F, Banda Bahadur Marg, Mukherjee Nagar, New Delhi, Delhi, 110033",http://www.vedantaiasacademy.co.in/
"𝐓𝐇𝐄 𝐒𝐏𝐄𝐄𝐃 (𝐖𝐚𝐬𝐞𝐞𝐦 𝐒𝐢𝐫)✅- Best SSC Coaching in Allahabad | Best Bank, RRB, UPP, UPSI, Railway, lekhpal Coaching in Prayagraj",919161067088,SSC/Bank/Rail,Prayagraj,4.2,376,"10 - A, Sardar Patel Marg, Civil Lines, Prayagraj, Uttar Pradesh 211001",
Aman Academy,919026390838,SSC/Bank/Rail,Prayagraj,4.6,299,"135/1D, near Any Bacent School, Chhota Baghara, George Town, Prayagraj, Uttar Pradesh 211003",
Career Power,919198999283,SSC/Bank/Rail,Prayagraj,3.9,95,"837, University Road, opp. Science Faculty, Old Katra, Prayagraj, Uttar Pradesh 211002",https://adda247.com/
Nirnay Academy,918546025014,SSC/Bank/Rail,Prayagraj,4.5,150,"Allahpur Rd, Allahpur, Prayagraj, Uttar Pradesh 211006",
Nirman Academy,919455332220,SSC/Bank/Rail,Prayagraj,4.3,185,"1388, Baghambari Rd, Allahpur, Prayagraj, Uttar Pradesh 211006",
SRISHTI EDUCATIONAL INSTITUTE Prayagraj,918853614245,SSC/Bank/Rail,Prayagraj,4.9,70,"49/F/23A, The Adelphi, Allen Ganj, Prayagraj, Uttar Pradesh 211002",
Shruti Classes(S.B Sir) - Best English Teacher in Allahabad/ English Teacher/ Best SSC Coaching in Allahabad,919839945346,SSC/Bank/Rail,Prayagraj,4.3,258,"1B, Lajpat Rai Road, अन्नपूर्णा विहार, तेलियरगंज, प्रयागराज, उत्तर प्रदेश 211002",https://www.justdial.com/ALLAHABAD/Shruti-Classes-Near-Deli-Hospital-Stainly-Road/0532PX532-X532-1231583977I7Y4H3-DC_BZDET
"PW Govt Exam Wallah Prayagraj | SSC, Bank, UP Police Coaching Center",917428777672,SSC/Bank/Rail,Prayagraj,4.5,101,"986A/839, University Road, opp. Science Faculty, Old Katra, Prayagraj, Uttar Pradesh 211002",https://www.pw.live/offline-centres/batches/govt-wallah/prayagraj-up/prayagraj-government_katra-732130
"Verma Coaching Classes, Prayagraj, LIC COLONY, TAGORE TOWN, ALLAHABAD FOR SSC CGL, IBPS (BANK P.O.,RBI GRADE B etc),CSAT",917596058895,SSC/Bank/Rail,Prayagraj,5,5,"LIC Rd, Tagore Town, Prayagraj, Uttar Pradesh 211006",https://youtube.com/@VCCPRYJ
Shivganga Institute,919170926050,SSC/Bank/Rail,Prayagraj,4.9,43,"D.J.Hostal, Church Ln, near Anand Bhavan, Allahabad University, Tagore Town, Prayagraj, Uttar Pradesh 211002",
ACE - Academy for Competitive Exams,918175021740,SSC/Bank/Rail,Prayagraj,5,19,"Jahaj Chauraha, Kutchery Rd, beside Yamaha Service Centre, Dwarika Puri, Old Katra, Prayagraj, Uttar Pradesh 211002",https://www.instagram.com/ace4exams
Angel Academy Prayagraj (Best Coaching for SSC & Individual English),919450991012,SSC/Bank/Rail,Prayagraj,4.3,109,"Chintamani Ghosh road, Colnel Ganj, George Town, Prayagraj, Uttar Pradesh 211002",
T.I.M.E. Prayagraj- Best CAT Coaching in Prayagraj,919721466663,SSC/Bank/Rail,Prayagraj,4.4,83,"2/1 A, KG Marg, Beside Adv Gopal Chaturvedi House Near Mayo Hall Chauraha, Kutchery Rd, Old Katra, Prayagraj, Uttar Pradesh 211002",http://www.time4education.com/
KK CLASSES PRAYAGRAJ,919792303588,SSC/Bank/Rail,Prayagraj,4.8,140,"Salori - Govindpur Link Rd, near maurya hotel, Govindpur, Teliarganj, Prayagraj, Uttar Pradesh 211002",
Shakti Coaching,919335154592,SSC/Bank/Rail,Prayagraj,3.9,267,"102-A, Thornhill Rd, Darbhanga Colony, George Town, Prayagraj, Uttar Pradesh 211002",
X-EEED Pvt. Ltd.,919335412912,SSC/Bank/Rail,Prayagraj,4.3,21,"134C, 5, Salori Rd, Chandpur, Om Gayatri Nagar, Teliarganj, Prayagraj, Uttar Pradesh 211004",
Pathan Paathan,918574270339,SSC/Bank/Rail,Prayagraj,4.5,45,"Church Ln, opposite DJ Hostel, Tagore Town, Prayagraj, Uttar Pradesh 211002",
Elevate Coaching – TGT PGT | SSC | UPP | UPSI | GIC Coaching Govindpur Prayagraj,917668099990,SSC/Bank/Rail,Prayagraj,4.5,77,"Pratap complex, 7z, Salori - Govindpur Link Rd, Govindpur, Teliarganj, Prayagraj, Uttar Pradesh 211004",https://youtube.com/c/ElevateCOACHINGno1
Sandesh with Ravi Singh,919455294541,SSC/Bank/Rail,Prayagraj,4.8,16,"Anthony College, Balson Chauraha, 113/3, Thornhill Rd, Agnipath Colony, Vivek Vihar Colony, Civil Lines, Prayagraj, Uttar Pradesh 211001",https://www.sandeshacademy.com/
BANK BUDDY PRAYAGRAJ,919305676067,SSC/Bank/Rail,Prayagraj,5,8,"Keshari Chemist, 2nd floor, Kailash puri colony, Patrika chauraha, Civil Lines, Prayagraj, Uttar Pradesh 211001",
GS World,918726027579,SSC/Bank/Rail,Prayagraj,3.8,359,"GS World House, Stanley Road, Near Traffic Chauraha,allahabad lucknow highway infront of ashok leyland, FR8V+9F8, Juhi Colony, Dwarika Puri, Rajapur, Prayagraj, Uttar Pradesh 211002",http://www.gsworldias.com/
Adda247 Prayagraj (Offline Center),919560330046,SSC/Bank/Rail,Prayagraj,4.4,13,"837, University Road, opp. Science Faculty, Old Katra, Prayagraj, Uttar Pradesh 211022",https://www.adda247.com/coaching-centers/centers/prayagraj?utm_source=google%20search&utm_medium=gmb&utm_campaign=prayagraj
The Excellent+ Coaching Center,918737942572,SSC/Bank/Rail,Prayagraj,4.8,49,"lal chowk, झूसी, प्रयागराज, उत्तर प्रदेश 211019",http://www.tea.tranquilityplus.org/
SAGAR ACADEMY,919235920365,SSC/Bank/Rail,Prayagraj,4.5,79,"Old Katra, Prayagraj, Uttar Pradesh 211002",
Chandra Institute Prayagraj,919511115471,SSC/Bank/Rail,Prayagraj,3.7,140,"KPBTC Campus Fire Station Chauraha, Civil Lines, Prayagraj, Uttar Pradesh 211001",
The Selection Point,918707494104,SSC/Bank/Rail,Prayagraj,4.9,54,"The Selection Point, IIIT Rd, Tiraha, Devprayagam Colony, Jhalwa, Prayagraj, Uttar Pradesh 211015",http://theselectionpoint.com/
IQuanta Prayagraj Centre | Best Centre for CAT | CLAT Prep,917376794037,SSC/Bank/Rail,Prayagraj,4.9,19,"43/33, Tej Bahdur Sapru Rd, near ICICI BANK, Agnipath Colony, Civil Lines, Prayagraj, Uttar Pradesh 211001",https://www.instagram.com/panaceapeople
CSIR- Point,919451368563,SSC/Bank/Rail,Prayagraj,4.8,111,"In campus of VISIO CAREER POINT, Manmohan Park Rd, chuarha, Old Katra, Prayagraj, Uttar Pradesh 211002",
Prayag Digital Library,917905346950,SSC/Bank/Rail,Prayagraj,5,123,"Patrika Chauraha, A136/3/8, Tashkent Marg, near Indian Bank, Civil Lines, Prayagraj, Uttar Pradesh 211001",
RBT CLASSES,919889974099,SSC/Bank/Rail,Prayagraj,4.6,101,"Mahatma Gandhi Marg, behind Allen Solly, near CANARA BANK - GENERAL BRANCH, Civil Lines, Prayagraj, Uttar Pradesh 211001",
Apni Pathshala,918573984639,SSC/Bank/Rail,Prayagraj,4.9,81,"2A/1K/1, GTB Nagar, Nayapura, Kareli, Prayagraj, Uttar Pradesh 211016",
Param Academy,919839645888,SSC/Bank/Rail,Prayagraj,4,45,"Purvanchal Chauraha, near Adi Atta Chakki, Chota Baghada, New Rest House Railway Colony, Prayagraj, Uttar Pradesh 211004",
SHRI RAM KRISHNA TECHNICAL ACADEMY#SRKT ACADEMY #TG2 FACTORY #,919454613502,SSC/Bank/Rail,Prayagraj,4.6,188,"Ganga Devi Smarak Shishu Mandir School Near Ishwar Saran Balika Inter College BSNL Tower Tiraha, Salori Rd, Bada Baghada, Shukla Market, Om Gayatri Nagar, Teliarganj, Prayagraj, Uttar Pradesh 211004",
TargetOn Laxmi Branch,919076605756,SSC/Bank/Rail,Prayagraj,4.4,215,"House Number -56/2 Kasturba Gandhi Marg, kachhari Road, near Lakshmi Chauraha, Katra, Prayagraj, Uttar Pradesh 211002",
Judicial Study Centre,919450614241,SSC/Bank/Rail,Prayagraj,4.8,192,"The Adelphi, Allen Ganj, Prayagraj, Uttar Pradesh 211002",https://judicialstudycentre.in/
RSS PATHSHALA,917525856500,SSC/Bank/Rail,Prayagraj,4,48,"near Indrajeet saroj House, Bhola Ka Pura, Mantriji, Dhoomanganj, Prayagraj, Umarpurniwa Uprhar, Uttar Pradesh 211011",
Toppers Forum,919519696222,SSC/Bank/Rail,Lucknow,4.7,343,"3rd Floor, IT Crossing, Kapoorthala Xing, next to SBI Bank, Kapoorthla, Chandralok, Lucknow, Uttar Pradesh 226024",https://www.toppersforum.com/
Target Academy Best coaching for SSC Banking UPP SI TET CTET STET in Lucknow,919415152844,SSC/Bank/Rail,Lucknow,4.9,224,"FF-15 Goel Palace Lekhraj Metro Station near Lekhraj Metro Station Faizabad Road Indira Nagar Lucknow 226016, Sanjay Gandhi Puram, Lucknow, Uttar Pradesh 226001",https://targetacademy.org.in/
DAS ICS INSTITUTE,917800000616,SSC/Bank/Rail,Lucknow,4.8,380,"CP 2/211, Infront Of Saxena Marriage Hall, behind Allahabad Bank, Block F, Rajajipuram, Lucknow, Uttar Pradesh 226017",https://dasicsinstitute.in/
G. S. Classes,919140220841,SSC/Bank/Rail,Lucknow,4.8,198,"323, Deva Palace, Viram Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",
Chandra IAS - Best SSC IAS PCS RO ARO UPP UPSI Railway RPF Coaching In Lucknow,919454036532,SSC/Bank/Rail,Lucknow,4.4,302,"D 4/260, Near Kathota, Vijayant Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",https://chandraiaslko.com/
Gurukul Coaching Institute,919760835907,SSC/Bank/Rail,Lucknow,4.8,312,"near Millenia Hotel, Matiyari, Chauraha, Lucknow, Uttar Pradesh 226028",https://www.facebook.com/gurukulcoachinginstitutelko
Adda247 Lucknow Kapoorthala (Offline Center),917505050503,SSC/Bank/Rail,Lucknow,4,209,"533/1, Kursi Road, Main, Kapoorthala Chauraha, opp. Central Bank Of India, Sector F, Chandralok, Lucknow, Uttar Pradesh 226016",https://www.adda247.com/coaching-centers/centers/lucknow?utm_source=google%20search&utm_medium=gmb&utm_campaign=lucknow
"Career Power - Bank Coaching in Alambagh, SSC Coaching, SSC CGL Coaching In Alambagh | Railway/CTET/UPTET/UP Police Coaching",917505950507,SSC/Bank/Rail,Lucknow,4.1,158,"KBC 10, VISHWKRMA Towers, Nahar Chauraha, behind Fish Gallery, near Phoenix Mall, Bara Birwa, Sector B, Bargawan, Alambagh, Lucknow, Uttar Pradesh 226012",https://www.careerpower.in/viewCourses.html?city=Alambagh-Lucknow&branch=Alambagh-Lucknow&key=All%20Courses
Deep Education Coaching Center Lucknow,918009722033,SSC/Bank/Rail,Lucknow,5,51,"2nd Floor, Kaka market, above Radiant Honda Showroom, Rathindra Nagar, Nilmatha Bazar, Telibagh, Lucknow, Uttar Pradesh 226002",
Maa Academy,917310010046,SSC/Bank/Rail,Lucknow,4.9,350,"537/155, beside Purania Railway Crossing Flyover, Purania, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024",https://youtube.com/@mathsbydineshmaa?si=OXn-xy5ZjQlv6kNf
DELTA-4 INSTITUTION,918573984444,SSC/Bank/Rail,Lucknow,4.9,184,"16/1457, BACKSIDE OF, Sukh Complex, Indira Nagar Rd, near MUNSHI PULIYA, Sector 16, Indira Nagar, Lucknow, Uttar Pradesh 226016",https://delta4-institution.grexa.site/
Nirmaan Institute,919236919025,SSC/Bank/Rail,Lucknow,4.7,140,"Parasar Coaching Campus, Ambedkar Chauraha, Muslim Nagar, Alambagh, Lucknow, Uttar Pradesh 226005",
Balaji Coaching,919984028419,SSC/Bank/Rail,Lucknow,4.9,256,"3/15, above Brijwasi Bakery, Vijayant Khand, Kamta, Lucknow, Uttar Pradesh 226010",
Avision Institute - Best Banking Coaching SSC Coaching Railway Coaching UPPSC Coaching in Lucknow,918887581210,SSC/Bank/Rail,Lucknow,4.3,3,"OLD No:- 6, 281/13, Kanpur Rd, Blunt Square, Mawaiyya, Charbagh, Lucknow, Uttar Pradesh 226004",https://avision.co.in/center-details/best-bank-ssc-uppsc-online-coaching-in-lucknow
Mahendra Educational Private Limited,917052477777,SSC/Bank/Rail,Lucknow,4,197,"Mahendra Arcade, Faizabad Rd, CP-9, Vijayant Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",https://www.mahendras.org/
Vision academy,918960666667,SSC/Bank/Rail,Lucknow,4.9,259,"Laxmi Niwas, Basement Bank Of India, Nilmatha Bazar, Telibagh, Lucknow, Uttar Pradesh 226002",
Aim The Vision,917347834373,SSC/Bank/Rail,Lucknow,4.7,224,"F-1/34, in front of Good Bakery, Karamat Market, Railway Colony, Nishat Ganj, Lucknow, Uttar Pradesh 226006",
The Scholars,919795138322,SSC/Bank/Rail,Lucknow,4.7,73,"1st Floor, B-67, Kapoorthala Xing, Mahanagar Extension, Mahanagar, Lucknow, Uttar Pradesh 226006",https://thescholarslko.in/
"CIVIL MASTER ||Best Coaching for ESE/IES,GATE,SSC-JE ||",919839635475,SSC/Bank/Rail,Lucknow,4.6,344,"behind V-Mart - Chinhat-Lucknow, Krishna Vihar, Hasangarden Colony, Chinhat, Lucknow, Uttar Pradesh 226028",
"Competition Club | Best SSC, BANK, UPP & NDA Institute in lucknow",918004141087,SSC/Bank/Rail,Lucknow,4.9,27,"GROUND FLOOR, KBC-16, Kanpur Rd, Sector B, Bargawan, LDA Colony, Lucknow, Uttar Pradesh 226012",https://www.competitionclub.in/
VIKRAMSHILA ACADEMY,919415001593,SSC/Bank/Rail,Lucknow,4.9,140,"2 nd Floor, Palika bazar, Kapoorthla, Sector A, Chandralok, Lucknow, Uttar Pradesh 226024",
Ashish classes lucknow,919807980963,SSC/Bank/Rail,Lucknow,4.9,63,"Sri Ratan Plaza, KBC-14 Sector-B , Barabirwa , ,LDA Colony kanpur road, nahar chauraha, near phoniex mall, Sector B, Bargawan, Alambagh, Lucknow, Uttar Pradesh 226012",https://www.youtube.com/channel/UCtpOqyZ3ui98ThFvT2v-F-w
KD Campus,917318322111,SSC/Bank/Rail,Lucknow,3.8,62,"33/1K/, First Floor, AKHILESHWAR TOWER, Kapoorthla, Lucknow, Uttar Pradesh 226024",https://www.kdcampus.org/
Paramount Coaching Centre Pvt. Ltd.,916389113322,SSC/Bank/Rail,Lucknow,4.2,56,"1st Floor, Bhootnath Mandir Rd, Bhoothnath Market, Sector 5, Indira Nagar, Lucknow, Uttar Pradesh 226016",https://www.paramountcoaching.in/paramount-coaching-lucknow/
"Avadh Academy for UPPSC,RO ARO,SSC, Bank, UPSI, UPP, RAILAWAY,TET, STET",919936600555,SSC/Bank/Rail,Lucknow,4.7,101,"2nd floor 544-KA/69 Nishad Raj Marg, Balaganj Chauraha, Azad Nagar, Baraura Hussain Bari, Lucknow, Uttar Pradesh 226003",
Kautilya Competition Classes,918840211661,SSC/Bank/Rail,Lucknow,4.7,96,"Vishwakarma Tower, Avadh Chowraha (cross road), behind Fish Galaxy, near Badnam Laddu, Sector B, Bargawan, Alambagh, Lucknow, Uttar Pradesh 226012",
"FundaMakers - Best CAT, IPMAT and CUET Coaching - Alambagh, Lucknow",919598333344,SSC/Bank/Rail,Lucknow,4.7,94,"KBC 13 Vishwakarma Tower , Behind Fish Gallery Near Phoenix Mall, Barabirwa, Sector B, Bargawan, Alambagh, Lucknow, Uttar Pradesh 226012",http://www.fundamakers.com/
Sure Success Coaching Institute,919889848056,SSC/Bank/Rail,Lucknow,4.8,164,"11, Ashok Marg, adjacent to Sree Rama Towers, Sadullah Nagar, Narhi, Hazratganj, Lucknow, Uttar Pradesh 226001",https://suresuccesscoaching.org/
MMM educational hub,919793527531,SSC/Bank/Rail,Lucknow,4.9,362,"Arcade building, Kapoorthla, Chandralok, Lucknow, Uttar Pradesh 226024",http://www.mmmeducationalhub.co.in/
Competition Edge,917052727307,SSC/Bank/Rail,Lucknow,4.9,89,"533/1K, 2nd Floor, Akhileshwar Tower, Kapoorthla, Chauraha, Lucknow, Uttar Pradesh 226024",
Perfect Competition Academy,918090666688,SSC/Bank/Rail,Lucknow,4.6,145,"beside Purania Railway Crossing Flyover, Purania, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024",
"ENGLISH by LINGWAL Sir : BEST ENGLISH TEACHER fr SSC, BANK, CDS",915224106675,SSC/Bank/Rail,Lucknow,4.7,126,"Mandir Marg, Kapoorthala Xing, opposite Midland hospital, behind petrol pump, Sector-C, Mahanagar, Lucknow, Uttar Pradesh 226006",
Success Wallah,918874980702,SSC/Bank/Rail,Lucknow,4.9,52,"Pragi Mandir, Fazullaganj, Lucknow, Uttar Pradesh 226020",http://wwwsuccesswallah.com/
VISTA CAREERS Coaching (Best Coaching for JEE/NEET & BOARDS),917651893630,SSC/Bank/Rail,Lucknow,5,53,"near Mandir wala park, Vishesh Khand 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010",
MISSION ACADEMY IAS PCS TGTPGT BEO PCSJ NEET RO ARO,918896370355,SSC/Bank/Rail,Lucknow,4.8,45,"Ruchi khand ashiyana between Alambagh, to, Ruchi Khand 2, Telibagh, Lucknow, Uttar Pradesh 226002",
"IMS Lucknow (Aliganj) - Best coaching for CAT, IIM IPM, CLAT & CUET",919792418583,SSC/Bank/Rail,Lucknow,4.8,267,"A 7, 2nd Floor, Sector J Rd, above Bank of Maharashtra, Sector-A, Sector J, Aliganj, Lucknow, Uttar Pradesh 226024",https://www.imsindia.com/center/lucknow/
GS Forum,919519796222,SSC/Bank/Rail,Lucknow,4.9,319,"3rd Floor, Kapoorthala Arcade, IT Crossing, next to SBI Bank, Kapoorthla, Chandralok, Lucknow, Uttar Pradesh 226024",https://www.gsforum.in/
"Govt Exam Wallah Lucknow, Alambagh",918796288311,SSC/Bank/Rail,Lucknow,5,15,"KBC 2, 2nd Floor Oppo, Phoenix Mall, Sector B, Bargawan, LDA Colony, Lucknow, Uttar Pradesh 226005",https://www.pw.live/offline-centres/batches/govt-wallah/lucknow-up/lucknow-alambagh-government-176442
Crackपुर Coaching Center,917800019306,SSC/Bank/Rail,Lucknow,4.8,110,"near Akashwani Radio Station, Matiyari, Chinhat, Lucknow, Uttar Pradesh 226028",
Mahendra Educational Private Limited,919235253425,SSC/Bank/Rail,Lucknow,3.8,86,"S-268 E-BLOCK, AWASTHI COMPLEX, near CANARA BANK - LUCKNOW RAJAJIPURAM-II, Block E, Rajajipuram, Lucknow, Uttar Pradesh 226017",https://www.mahendras.org/
ISS COACHING LUCKNOW,919415460671,SSC/Bank/Rail,Lucknow,5,125,"to Taadikhana, HS-1, on the road joining Ram Ram Bank Chauraha, 26, Sitapur Rd, Scheme, Sector-A, Sector A, Aliganj, Lucknow, Uttar Pradesh 226024",http://www.isslucknow.com/
IAS NEXT : best IAS/PCS /PCSJ Coaching in Lucknow,916394997536,SSC/Bank/Rail,Lucknow,4.9,335,"2nd floor, Sahar Plaza, IAS NEXT building, Munshipulia Chouraha, above Rajdhani sahkari bank, Munshi Pulia, Block D, Indira Nagar, Lucknow, Uttar Pradesh 226016",http://www.iasnext.com/
Defence Dreamers Academy,919918870157,SSC/Bank/Rail,Lucknow,4.5,266,"3rd floor, Basant Tower, above axis bank & resonance, Sneh Nagar, Muslim Nagar, Alambagh, Lucknow, Uttar Pradesh 226005",https://www.defencedreamers.co.in/
Durgendra classses,918756052052,SSC/Bank/Rail,Lucknow,4.2,339,"Nahar chauraha near badnam laddu alambagh, 19, Sector B, Bargawan, LDA Colony, Lucknow, Uttar Pradesh 226012",
COVALENT COACHING INSTITUTE (CCI),917887060466,SSC/Bank/Rail,Lucknow,5,48,"Covalent Coaching Institute, Malhaur Railway Station Road, near eldeco tiraha, Vikalp Khand, Chinhat, Lucknow, Uttar Pradesh 226028",http://www.covalentcic.in/
Ranker's career Point,917054152010,SSC/Bank/Rail,Lucknow,4.6,41,"Makhan Lal Complex, Adarsh Nagar, Matiyari, chauraha, Lucknow, Uttar Pradesh 226028",
Lakshya IAS Academy - Best IAS PCS RO ARO Coaching In Lucknow,918182093320,SSC/Bank/Rail,Lucknow,4.6,293,"2nd Floor, Laxmi Tower, Shani Mandir Chauraha, Cantt Road, above Bank Of India, Nilmatha Bazar, Telibagh, Lucknow, Uttar Pradesh 226002",http://lakshyaiaslko.com/
Yash Coaching institute,919935870796,SSC/Bank/Rail,Lucknow,4.4,28,"87, near Railway Crossing, Hata Ramdas, Sadar Bazaar, Cantonment, Lucknow, Uttar Pradesh 226002",https://yashcoachinginstitute.com/
Classmate Academy - SSC CGL Coaching,919515120321,SSC/Bank/Rail,Hyderabad,4.7,203,"8-3-214/3, 2/A,3rd Floor, Above KARACHI BEKARY, Pillar No: A, 1041, near HARSHA Mess, Maitrivanam, Srinivasa Nagar West, Ameerpet, Hyderabad, Telangana 500038",
Indian Academy Of Competitive Exams,919700077411,SSC/Bank/Rail,Hyderabad,4.8,128,"Flat No: 303 Sri Enclave Apartments Above KVB Bank, Nagarjuna Nagar Colony, Ameerpet, Hyderabad, Telangana 500029",http://www.iace.co.in/
